Symbol,Datetime,Action,Price,Shares,Cash_Remaining,Market_VWAP,Slippage,Participation_Rate
JPM,2025-04-22 13:17:00+00:00,SELL,231.27,29.0,6719.781666666667,231.27,0.0,0.031833150384193196
JPM,2025-04-22 13:27:00+00:00,BUY,232.0,28.0,223.78166666666675,232.0,0.0,0.023668639053254437
JPM,2025-04-22 13:56:00+00:00,SELL,232.29,28.0,6727.901666666667,232.29,0.0,0.002413585035772778
JPM,2025-04-22 14:01:00+00:00,BUY,232.655,28.0,213.5616666666665,232.655,0.0,0.0019521717911176184
JPM,2025-04-22 14:05:00+00:00,SELL,232.11,28.0,6712.641666666666,232.10999999999999,7.958078640513122e-13,0.001490947816826411
JPM,2025-04-22 14:08:00+00:00,BUY,232.88,28.0,192.001666666667,232.88000000000002,-7.958078640513122e-13,0.0018909975011818735
JPM,2025-04-22 14:26:00+00:00,SELL,233.05,28.0,6717.401666666668,233.05,0.0,0.0014587892049598833
JPM,2025-04-22 14:39:00+00:00,BUY,233.39,28.0,182.48166666666748,233.38999999999996,7.958078640513122e-13,0.0028067361668003207
JPM,2025-04-22 14:52:00+00:00,SELL,233.19,28.0,6711.801666666667,233.19,0.0,0.0021336584622418655
JPM,2025-04-22 14:57:00+00:00,BUY,233.82,28.0,164.84166666666715,233.82,0.0,0.001742268682720428
JPM,2025-04-22 15:20:00+00:00,SELL,233.71,28.0,6708.721666666667,233.71000000000004,-7.958078640513122e-13,0.003028991778450887
JPM,2025-04-22 15:51:00+00:00,BUY,234.02,28.0,156.16166666666686,234.02,0.0,0.0015924472501848376
JPM,2025-04-22 16:15:00+00:00,SELL,235.11,28.0,6739.241666666667,235.11,0.0,0.003769520732364028
JPM,2025-04-22 16:24:00+00:00,BUY,235.27,28.0,151.6816666666664,235.27,0.0,0.0023527434669355514
JPM,2025-04-22 16:37:00+00:00,SELL,235.16,28.0,6736.161666666666,235.16,0.0,0.005235602094240838
JPM,2025-04-22 16:58:00+00:00,BUY,234.838,28.0,160.697666666666,234.838,0.0,0.0012530206748411349
JPM,2025-04-22 17:11:00+00:00,SELL,234.29,28.0,6720.817666666666,234.29,0.0,0.0012630249447426586
JPM,2025-04-22 17:38:00+00:00,BUY,233.974,28.0,169.54566666666597,233.974,0.0,0.0038340408051485693
JPM,2025-04-22 17:49:00+00:00,SELL,233.2717,28.0,6701.153266666666,233.2717,0.0,0.003547447105029773
JPM,2025-04-22 18:05:00+00:00,BUY,233.91,28.0,151.67326666666668,233.90999999999997,7.958078640513122e-13,0.002944888514934792
JPM,2025-04-22 19:07:00+00:00,SELL,235.435,28.0,6743.853266666667,235.435,0.0,0.0011410872931779282
JPM,2025-04-22 19:33:00+00:00,BUY,234.95,28.0,165.2532666666675,234.95,0.0,0.0023370336365912694
JPM,2025-04-22 19:41:00+00:00,SELL,234.99,28.0,6744.973266666668,234.99,0.0,0.0017526289434151227
JPM,2025-04-22 19:42:00+00:00,BUY,235.2941,28.0,156.7384666666685,235.2941,0.0,0.0009896091044037606
JPM,2025-04-22 20:06:00+00:00,SELL,234.85,28.0,6732.538466666669,234.85,0.0,0.10852713178294573
JPM,2025-04-22 20:54:00+00:00,BUY,235.59,28.0,136.01846666666825,235.58999999999997,7.958078640513122e-13,0.001125809175344779
JPM,2025-04-22 22:38:00+00:00,SELL,238.7,28.0,6819.618466666668,238.7,0.0,0.1346153846153846
JPM,2025-04-22 22:51:00+00:00,BUY,239.4,28.0,116.41846666666788,239.4,0.0,0.28
JPM,2025-04-23 12:00:00+00:00,SELL,239.74,28.0,6829.138466666668,239.74,0.0,0.002900953170327393
JPM,2025-04-23 12:09:00+00:00,BUY,241.75,28.0,60.13846666666814,241.75,0.0,0.19718309859154928
JPM,2025-04-23 13:05:00+00:00,SELL,241.91,28.0,6833.618466666668,241.91,0.0,0.017643352236925015
JPM,2025-04-23 13:34:00+00:00,BUY,242.38,28.0,46.97846666666828,242.38,0.0,0.0005516480485450283
JPM,2025-04-23 13:56:00+00:00,SELL,244.8601,28.0,6903.061266666668,244.8601,0.0,0.0009466175327090165
JPM,2025-04-23 14:00:00+00:00,BUY,245.22,28.0,36.90126666666856,245.21999999999997,7.958078640513122e-13,0.0001929663756090501
JPM,2025-04-23 14:15:00+00:00,SELL,244.92,28.0,6894.661266666668,244.91999999999996,7.958078640513122e-13,0.00031742072984094956
JPM,2025-04-23 14:26:00+00:00,BUY,245.6762,28.0,15.727666666667574,245.67619999999997,7.958078640513122e-13,0.001556852932999722
JPM,2025-04-23 14:42:00+00:00,SELL,245.52,28.0,6890.287666666668,245.52000000000004,-7.958078640513122e-13,0.0005717552887364208
JPM,2025-04-23 14:46:00+00:00,BUY,245.87,28.0,5.927666666667392,245.87,0.0,0.0017519709673382556
JPM,2025-04-23 14:49:00+00:00,SELL,245.42,28.0,6877.687666666667,245.41999999999996,7.958078640513122e-13,0.0013594872790833172
JPM,2025-04-23 15:07:00+00:00,BUY,245.38,28.0,7.047666666667283,245.38,0.0,0.0013146157096577305
JPM,2025-04-23 15:19:00+00:00,SELL,244.72,28.0,6859.207666666667,244.72000000000003,-7.958078640513122e-13,0.0031545741324921135
JPM,2025-04-23 15:43:00+00:00,BUY,243.54,28.0,40.087666666667246,243.54,0.0,0.0008740167311774254
JPM,2025-04-23 15:46:00+00:00,SELL,243.245,28.0,6850.947666666668,243.245,0.0,0.0045081307357913375
JPM,2025-04-23 15:59:00+00:00,BUY,243.2,28.0,41.34766666666837,243.2,0.0,0.002017436414727286
JPM,2025-04-23 16:01:00+00:00,SELL,242.4,28.0,6828.547666666668,242.4,0.0,0.0007217424925892512
JPM,2025-04-23 16:30:00+00:00,BUY,241.81,28.0,57.8676666666679,241.81,0.0,0.0020086083213773313
JPM,2025-04-23 16:49:00+00:00,SELL,241.315,28.0,6814.687666666668,241.31500000000003,-7.958078640513122e-13,0.0027437530622244
JPM,2025-04-23 16:57:00+00:00,BUY,242.22,28.0,32.52766666666776,242.22,0.0,0.003030631020673233
JPM,2025-04-23 17:32:00+00:00,SELL,242.32,28.0,6817.487666666668,242.32,0.0,0.0022877686085464497
JPM,2025-04-23 17:52:00+00:00,BUY,241.885,28.0,44.70766666666805,241.885,0.0,0.0021482277121374865
JPM,2025-04-23 18:06:00+00:00,SELL,241.89,28.0,6817.627666666668,241.89,0.0,0.0019536701088473346
JPM,2025-04-23 18:50:00+00:00,BUY,240.94,28.0,71.30766666666841,240.93999999999997,7.958078640513122e-13,0.0029620226383158784
JPM,2025-04-23 18:53:00+00:00,SELL,240.8881,28.0,6816.174466666668,240.8881,0.0,0.0031124944419742106
JPM,2025-04-23 18:56:00+00:00,BUY,241.42,28.0,56.414466666668886,241.41999999999996,7.958078640513122e-13,0.002843216896831844
JPM,2025-04-23 19:03:00+00:00,SELL,240.745,28.0,6797.2744666666695,240.745,0.0,0.0022819885900570496
JPM,2025-04-23 19:14:00+00:00,BUY,240.94,28.0,50.95446666666976,240.94,0.0,0.0013367069270062539
JPM,2025-04-23 19:15:00+00:00,SELL,240.63,28.0,6788.594466666669,240.63,0.0,0.0011842828744237195
JPM,2025-04-23 19:31:00+00:00,BUY,241.095,28.0,37.93446666666932,241.095,0.0,0.00212636695018226
JPM,2025-04-23 19:39:00+00:00,SELL,240.635,28.0,6775.714466666669,240.63500000000002,-7.958078640513122e-13,0.0015416804316705209
JPM,2025-04-23 19:40:00+00:00,BUY,240.75,28.0,34.71446666666907,240.75,0.0,0.0011554491808690628
JPM,2025-04-23 20:06:00+00:00,SELL,240.88,28.0,6779.3544666666685,240.88,0.0,0.040875912408759124
JPM,2025-04-23 22:45:00+00:00,BUY,240.95,28.0,32.75446666666903,240.95,0.0,0.14
JPM,2025-04-23 22:48:00+00:00,SELL,240.9,28.0,6777.954466666669,240.9,0.0,0.056
JPM,2025-04-24 12:46:00+00:00,BUY,240.0,28.0,57.95446666666885,240.0,0.0,0.08187134502923976
JPM,2025-04-24 13:08:00+00:00,SELL,240.57,28.0,6793.914466666669,240.57000000000002,-7.958078640513122e-13,0.03899721448467967
JPM,2025-04-24 13:40:00+00:00,BUY,240.2214,28.0,67.71526666666887,240.2214,0.0,0.0014541677486367176
JPM,2025-04-24 14:05:00+00:00,SELL,240.17,28.0,6792.475266666668,240.17,0.0,0.0009917472461304147
JPM,2025-04-24 14:09:00+00:00,BUY,240.75,28.0,51.475266666668176,240.75,0.0,0.0013819653521543853
JPM,2025-04-24 14:12:00+00:00,SELL,240.202,28.0,6777.131266666668,240.202,0.0,0.002371474548996358
JPM,2025-04-24 14:16:00+00:00,BUY,240.72,28.0,36.97126666666827,240.72,0.0,0.0023634675445260403
JPM,2025-04-24 14:46:00+00:00,SELL,241.61,28.0,6802.051266666668,241.61,0.0,0.003722414251528849
JPM,2025-04-24 14:57:00+00:00,BUY,242.075,28.0,23.951266666668744,242.07500000000002,-7.958078640513122e-13,0.002450122506125306
JPM,2025-04-24 15:05:00+00:00,SELL,241.71,28.0,6791.831266666669,241.71000000000004,-7.958078640513122e-13,0.0020831783349453165
JPM,2025-04-24 15:18:00+00:00,BUY,241.99,28.0,16.111266666668598,241.98999999999998,7.958078640513122e-13,0.0013965783829617438
JPM,2025-04-24 16:08:00+00:00,SELL,242.4,28.0,6803.311266666668,242.4,0.0,0.0015657328188782643
JPM,2025-04-24 16:14:00+00:00,BUY,242.9397,28.0,0.9996666666684176,242.93970000000002,-7.958078640513122e-13,0.0052522978803226416
JPM,2025-04-24 16:49:00+00:00,SELL,243.83,28.0,6828.239666666669,243.82999999999998,7.958078640513122e-13,0.002495988589766447
JPM,2025-04-24 16:57:00+00:00,BUY,244.23,27.0,234.02966666666907,244.23,0.0,0.004026845637583893
JPM,2025-04-24 17:07:00+00:00,SELL,243.86,27.0,6818.249666666669,243.85999999999999,7.673861546209082e-13,0.0014093329157532101
JPM,2025-04-24 17:25:00+00:00,BUY,244.12,27.0,227.00966666666957,244.12,0.0,0.0019083969465648854
JPM,2025-04-24 17:37:00+00:00,SELL,243.85,27.0,6810.959666666669,243.85,0.0,0.0024967634547808397
JPM,2025-04-24 17:49:00+00:00,BUY,244.0668,27.0,221.1560666666692,244.06680000000003,-7.673861546209082e-13,0.004676134395566332
JPM,2025-04-24 18:12:00+00:00,SELL,244.17,27.0,6813.746066666668,244.17,0.0,0.007938841517200824
JPM,2025-04-24 18:28:00+00:00,BUY,244.24,27.0,219.26606666666797,244.24,0.0,0.006370929683813119
JPM,2025-04-24 19:01:00+00:00,SELL,244.435,27.0,6819.011066666668,244.43500000000003,-7.673861546209082e-13,0.0028361344537815125
JPM,2025-04-24 19:17:00+00:00,BUY,244.85,27.0,208.061066666668,244.84999999999997,7.673861546209082e-13,0.0030709736123748863
JPM,2025-04-24 19:32:00+00:00,SELL,244.91,27.0,6820.631066666668,244.91,0.0,0.0009414225941422594
JPM,2025-04-24 19:37:00+00:00,BUY,245.17,27.0,201.04106666666848,245.17,0.0,0.0014013598380650855
JPM,2025-04-24 19:50:00+00:00,SELL,244.8,27.0,6810.641066666669,244.8,0.0,0.0007154971380114479
JPM,2025-04-25 13:28:00+00:00,BUY,243.5,27.0,236.14106666666885,243.5,0.0,0.019176136363636364
JPM,2025-04-25 13:50:00+00:00,SELL,244.675,27.0,6842.366066666669,244.675,0.0,0.0012246008708272859
JPM,2025-04-25 14:08:00+00:00,BUY,244.6375,27.0,237.1535666666696,244.6375,0.0,0.0008235222351003478
JPM,2025-04-25 14:15:00+00:00,SELL,244.15,27.0,6829.20356666667,244.15,0.0,0.00083674228337672
JPM,2025-04-25 14:40:00+00:00,BUY,243.585,28.0,8.823566666669649,243.585,0.0,0.0011382113821138211
JPM,2025-04-25 14:57:00+00:00,SELL,243.18,28.0,6817.86356666667,243.18,0.0,0.0011691022964509395
JPM,2025-04-25 15:22:00+00:00,BUY,243.25,28.0,6.8635666666696125,243.25,0.0,0.0008729267988527247
JPM,2025-04-25 15:29:00+00:00,SELL,242.6747,28.0,6801.7551666666695,242.6747,0.0,0.0015758667266996848
JPM,2025-04-25 15:56:00+00:00,BUY,242.4,28.0,14.55516666666972,242.39999999999998,7.958078640513122e-13,0.001508458140286607
JPM,2025-04-25 16:18:00+00:00,SELL,242.92,28.0,6816.315166666669,242.92,0.0,0.0020783847980997625
JPM,2025-04-25 16:24:00+00:00,BUY,243.105,28.0,9.375166666669427,243.10500000000002,-7.958078640513122e-13,0.0026425066062665155
JPM,2025-04-25 16:32:00+00:00,SELL,242.83,28.0,6808.61516666667,242.82999999999998,7.958078640513122e-13,0.0026355421686746986
JPM,2025-04-25 16:39:00+00:00,BUY,243.0,28.0,4.61516666667012,243.0,0.0,0.00153576129881527
JPM,2025-04-25 16:47:00+00:00,SELL,242.55,28.0,6796.015166666671,242.55,0.0,0.0006456373362848183
JPM,2025-04-25 16:53:00+00:00,BUY,242.91,27.0,237.44516666667096,242.91,0.0,0.0013567839195979898
JPM,2025-04-25 17:38:00+00:00,SELL,242.89,27.0,6795.475166666671,242.88999999999996,7.673861546209082e-13,0.00018831078253591854
JPM,2025-04-25 18:04:00+00:00,BUY,242.6,28.0,2.6751666666705205,242.60000000000002,-7.958078640513122e-13,0.0027569909413154787
JPM,2025-04-25 18:30:00+00:00,SELL,242.65,28.0,6796.87516666667,242.65,0.0,0.0025170801869830997
JPM,2025-04-25 18:36:00+00:00,BUY,242.855,27.0,239.7901666666703,242.855,0.0,0.001800720288115246
JPM,2025-04-25 18:58:00+00:00,SELL,243.175,27.0,6805.515166666671,243.175,0.0,0.0015367103016505406
JPM,2025-04-25 19:07:00+00:00,BUY,243.435,27.0,232.7701666666708,243.435,0.0,0.0007936507936507937
JPM,2025-04-25 19:14:00+00:00,SELL,243.12,27.0,6797.010166666671,243.12,0.0,0.0007975423879009865
JPM,2025-04-25 19:20:00+00:00,BUY,243.42,27.0,224.6701666666713,243.41999999999996,7.673861546209082e-13,0.0013328067923783196
JPM,2025-04-25 19:32:00+00:00,SELL,243.47,27.0,6798.360166666671,243.46999999999997,7.673861546209082e-13,0.0006083547384074625
JPM,2025-04-25 19:33:00+00:00,BUY,243.64,27.0,220.0801666666712,243.64,0.0,0.0018620689655172414
JPM,2025-04-25 19:38:00+00:00,SELL,243.27,27.0,6788.370166666671,243.27,0.0,0.0006825420900955559
JPM,2025-04-25 19:54:00+00:00,BUY,243.31,27.0,219.00016666667125,243.31,0.0,0.0004247954688483323
JPM,2025-04-25 22:07:00+00:00,SELL,242.8,27.0,6774.600166666672,242.8,0.0,0.11637931034482758
JPM,2025-04-28 12:26:00+00:00,BUY,244.0,27.0,186.6001666666716,244.0,0.0,0.04963235294117647
JPM,2025-04-28 13:51:00+00:00,SELL,245.06,27.0,6803.220166666672,245.06,0.0,0.001053083193572292
JPM,2025-04-28 14:23:00+00:00,BUY,244.15,27.0,211.1701666666713,244.15,0.0,0.0013179732500244068
JPM,2025-04-28 14:33:00+00:00,SELL,243.81,27.0,6794.040166666671,243.81,0.0,0.0020152261531571876
JPM,2025-04-28 14:49:00+00:00,BUY,243.95,27.0,207.3901666666716,243.95,0.0,0.0010136276607726096
JPM,2025-04-28 14:51:00+00:00,SELL,243.685,27.0,6786.885166666672,243.685,0.0,0.0011843144135450477
JPM,2025-04-28 15:50:00+00:00,BUY,242.0699,28.0,8.927966666671637,242.0699,0.0,0.001992315355059058
JPM,2025-04-28 16:00:00+00:00,SELL,241.57,28.0,6772.887966666672,241.57,0.0,0.0033836858006042296
JPM,2025-04-28 16:18:00+00:00,BUY,241.36,28.0,14.807966666671746,241.36,0.0,0.0011684680549179985
JPM,2025-04-28 16:24:00+00:00,SELL,241.195,28.0,6768.267966666672,241.195,0.0,0.006830934374237619
JPM,2025-04-28 16:32:00+00:00,BUY,241.415,28.0,8.647966666671891,241.415,0.0,0.0032054951345163135
JPM,2025-04-28 16:55:00+00:00,SELL,241.31,28.0,6765.327966666672,241.31,0.0,0.006060606060606061
JPM,2025-04-28 17:26:00+00:00,BUY,241.5,28.0,3.3279666666721823,241.5,0.0,0.0031393653997084875
JPM,2025-04-28 17:32:00+00:00,SELL,240.91,28.0,6748.807966666672,240.91,0.0,0.004153686396677051
JPM,2025-04-28 17:37:00+00:00,BUY,241.18,27.0,236.9479666666712,241.18,0.0,0.005265210608424337
JPM,2025-04-28 18:11:00+00:00,SELL,241.61,27.0,6760.417966666671,241.61,0.0,0.0073911853271283875
JPM,2025-04-28 18:27:00+00:00,BUY,241.69,27.0,234.7879666666713,241.69,0.0,0.002573634543894767
JPM,2025-04-28 19:43:00+00:00,SELL,242.735,27.0,6788.632966666672,242.735,0.0,0.0032987171655467318
JPM,2025-04-28 19:44:00+00:00,BUY,242.73,27.0,234.92296666667156,242.73,0.0,0.0019278828989646554
JPM,2025-04-28 19:49:00+00:00,SELL,242.695,27.0,6787.687966666671,242.695,0.0,0.0015924506045414332
JPM,2025-04-28 19:50:00+00:00,BUY,243.03,27.0,225.87796666667052,243.03000000000003,-7.673861546209082e-13,0.0006063055780113178
JPM,2025-04-28 20:56:00+00:00,SELL,242.6,27.0,6776.07796666667,242.60000000000002,-7.673861546209082e-13,0.047285464098073555
JPM,2025-04-29 08:42:00+00:00,BUY,243.72,27.0,195.6379666666708,243.72,0.0,0.225
JPM,2025-04-29 13:04:00+00:00,SELL,242.3,27.0,6737.737966666671,242.3,0.0,0.04390243902439024
JPM,2025-04-29 13:16:00+00:00,BUY,242.5,27.0,190.23796666667116,242.5,0.0,0.24545454545454545
JPM,2025-04-29 13:31:00+00:00,SELL,243.19,27.0,6756.367966666671,243.19,0.0,0.0008641106061575882
JPM,2025-04-29 13:32:00+00:00,BUY,243.36,27.0,185.64796666667095,243.36,0.0,0.0014082303238929744
JPM,2025-04-29 13:52:00+00:00,SELL,243.18,27.0,6751.507966666672,243.18,0.0,0.0031790886612504416
JPM,2025-04-29 14:08:00+00:00,BUY,243.455,27.0,178.2229666666708,243.45499999999998,7.673861546209082e-13,0.0021493392771851617
JPM,2025-04-29 14:10:00+00:00,SELL,242.95,27.0,6737.87296666667,242.95,0.0,0.0015477214101461737
JPM,2025-04-29 14:34:00+00:00,BUY,242.665,27.0,185.9179666666705,242.66500000000002,-7.673861546209082e-13,0.0021360759493670887
JPM,2025-04-29 15:34:00+00:00,SELL,244.27,27.0,6781.207966666671,244.27,0.0,0.002204261572373255
JPM,2025-04-29 15:40:00+00:00,BUY,244.5,27.0,179.70796666667047,244.5,0.0,0.0064178749702876155
JPM,2025-04-29 15:44:00+00:00,SELL,244.415,27.0,6778.91296666667,244.41500000000002,-7.673861546209082e-13,0.005466693662684754
JPM,2025-04-29 16:04:00+00:00,BUY,244.33,27.0,182.00296666666964,244.33,0.0,0.004563123204326517
JPM,2025-04-29 16:16:00+00:00,SELL,244.058,27.0,6771.568966666669,244.058,0.0,0.003522964509394572
JPM,2025-04-29 16:30:00+00:00,BUY,244.07,27.0,181.67896666667,244.07,0.0,0.003432494279176201
JPM,2025-04-29 16:46:00+00:00,SELL,243.92,27.0,6767.518966666669,243.92,0.0,0.0033775331498623966
JPM,2025-04-29 17:05:00+00:00,BUY,243.8,27.0,184.9189666666689,243.8,0.0,0.0031523642732049035
JPM,2025-04-29 17:30:00+00:00,SELL,244.22,27.0,6778.8589666666685,244.22,0.0,0.0036222162597263213
JPM,2025-04-29 17:35:00+00:00,BUY,244.4125,27.0,179.72146666666868,244.4125,0.0,0.004362578768783325
JPM,2025-04-29 18:01:00+00:00,SELL,244.74,27.0,6787.701466666669,244.74,0.0,0.003182086034177961
JPM,2025-04-29 18:18:00+00:00,BUY,244.9,27.0,175.40146666666897,244.9,0.0,0.0015043458881212391
JPM,2025-04-29 18:44:00+00:00,SELL,244.845,27.0,6786.216466666669,244.845,0.0,0.001360749924402782
JPM,2025-04-29 19:06:00+00:00,BUY,244.58,27.0,182.5564666666678,244.58,0.0,0.003582327185882977
JPM,2025-04-29 19:41:00+00:00,SELL,244.73,27.0,6790.266466666668,244.73,0.0,0.0009291121816930489
JPM,2025-04-29 19:52:00+00:00,BUY,244.885,27.0,178.3714666666683,244.88499999999996,7.673861546209082e-13,0.0019372892301069097
JPM,2025-04-29 20:32:00+00:00,SELL,244.62,27.0,6783.111466666668,244.62,0.0,0.0023767605633802816
JPM,2025-04-30 13:23:00+00:00,BUY,242.11,28.0,4.031466666668166,242.11,0.0,0.00438871473354232
JPM,2025-04-30 13:32:00+00:00,SELL,240.59,28.0,6740.551466666669,240.59,0.0,0.0004297906305642537
JPM,2025-04-30 13:37:00+00:00,BUY,241.335,27.0,224.50646666666853,241.33500000000004,-7.673861546209082e-13,0.0005912495072920772
JPM,2025-04-30 13:40:00+00:00,SELL,240.9725,27.0,6730.763966666668,240.9725,0.0,0.0005214972766253332
JPM,2025-04-30 13:49:00+00:00,BUY,241.03,27.0,222.95396666666784,241.03,0.0,0.0005116155682722553
JPM,2025-04-30 13:51:00+00:00,SELL,239.83,27.0,6698.363966666669,239.83,0.0,0.0005242718446601942
JPM,2025-04-30 14:12:00+00:00,BUY,239.375,27.0,235.2389666666686,239.375,0.0,0.0006835443037974683
JPM,2025-04-30 15:13:00+00:00,SELL,241.97,27.0,6768.428966666668,241.97,0.0,0.0009129640900791236
JPM,2025-04-30 15:35:00+00:00,BUY,241.64,28.0,2.5089666666681296,241.64000000000001,-7.958078640513122e-13,0.0015517623586787852
JPM,2025-04-30 15:39:00+00:00,SELL,241.6698,28.0,6769.263366666668,241.66979999999998,7.958078640513122e-13,0.0007392153756798142
JPM,2025-04-30 15:42:00+00:00,BUY,241.705,28.0,1.5233666666672434,241.705,0.0,0.001931300869085391
JPM,2025-04-30 16:13:00+00:00,SELL,241.8,28.0,6771.923366666668,241.80000000000004,-7.958078640513122e-13,0.0026425066062665155
JPM,2025-04-30 16:39:00+00:00,BUY,241.805,28.0,1.3833666666678257,241.805,0.0,0.0018442892899486233
JPM,2025-04-30 17:06:00+00:00,SELL,241.68,28.0,6768.423366666668,241.68,0.0,0.0022727272727272726
JPM,2025-04-30 17:19:00+00:00,BUY,242.098,27.0,231.77736666666715,242.098,0.0,0.004328310355883296
JPM,2025-04-30 17:49:00+00:00,SELL,242.415,27.0,6776.982366666667,242.415,0.0,0.003016759776536313
JPM,2025-04-30 18:08:00+00:00,BUY,242.8,27.0,221.3823666666667,242.8,0.0,0.0009505703422053232
JPM,2025-04-30 18:21:00+00:00,SELL,242.52,27.0,6769.422366666667,242.52,0.0,0.0016885553470919325
JPM,2025-04-30 18:50:00+00:00,BUY,241.92,27.0,237.58236666666744,241.92,0.0,0.0025210084033613447
JPM,2025-04-30 18:57:00+00:00,SELL,241.435,27.0,6756.327366666667,241.435,0.0,0.0017725840336134454
JPM,2025-04-30 19:04:00+00:00,BUY,242.01,27.0,222.0573666666678,242.00999999999996,7.673861546209082e-13,0.001389174727310146
JPM,2025-04-30 19:29:00+00:00,SELL,242.33,27.0,6764.967366666669,242.33,0.0,0.0008066925605019421
JPM,2025-04-30 19:41:00+00:00,BUY,242.5699,27.0,215.58006666666915,242.5699,0.0,0.0005439381119303759
JPM,2025-04-30 20:05:00+00:00,SELL,243.11,27.0,6779.550066666669,243.11,0.0,0.00028276396539806884
JPM,2025-04-30 20:40:00+00:00,BUY,244.62,27.0,174.81006666666963,244.62,0.0,0.0030793795620437958
JPM,2025-04-30 22:46:00+00:00,SELL,244.23,27.0,6769.02006666667,244.23000000000002,-7.673861546209082e-13,0.048561151079136694
JPM,2025-05-01 09:10:00+00:00,BUY,244.99,27.0,154.2900666666692,244.99,0.0,0.27
JPM,2025-05-01 12:45:00+00:00,SELL,244.226,27.0,6748.392066666669,244.226,0.0,0.06733167082294264
JPM,2025-05-01 13:39:00+00:00,BUY,243.78,27.0,166.33206666666865,243.78000000000003,-7.673861546209082e-13,0.0007571508693213685
JPM,2025-05-01 13:59:00+00:00,SELL,243.645,27.0,6744.747066666669,243.645,0.0,0.0009049773755656109
JPM,2025-05-01 14:04:00+00:00,BUY,244.44,27.0,144.8670666666685,244.44,0.0,0.0019989635004071965
JPM,2025-05-01 14:32:00+00:00,SELL,244.645,27.0,6750.2820666666685,244.64499999999998,7.673861546209082e-13,0.0014882592878403705
JPM,2025-05-01 14:41:00+00:00,BUY,245.16,27.0,130.96206666666876,245.16,0.0,0.0016144463047117915
JPM,2025-05-01 14:45:00+00:00,SELL,244.845,27.0,6741.777066666668,244.845,0.0,0.0026054231400173696
JPM,2025-05-01 14:49:00+00:00,BUY,244.9011,27.0,129.44736666666813,244.9011,0.0,0.003903990746096009
JPM,2025-05-01 14:52:00+00:00,SELL,244.76,27.0,6737.967366666668,244.76,0.0,0.0038804254096004597
JPM,2025-05-01 14:56:00+00:00,BUY,245.25,27.0,116.21736666666766,245.25,0.0,0.002384948326119601
JPM,2025-05-01 15:46:00+00:00,SELL,246.95,27.0,6783.867366666667,246.95,0.0,0.002258658189727288
