Symbol,Datetime,Action,Price,Shares,Cash_Remaining
CVX,2025-04-23 13:55:00+00:00,SELL,137.1,50.0,6871.444166666668
CVX,2025-04-23 13:58:00+00:00,BUY,137.795,49.0,119.489166666669
CVX,2025-04-23 14:13:00+00:00,SELL,136.87,49.0,6826.119166666669
CVX,2025-04-23 14:30:00+00:00,BUY,136.595,49.0,132.96416666666937
CVX,2025-04-23 14:40:00+00:00,SELL,136.3,49.0,6811.66416666667
CVX,2025-04-23 15:01:00+00:00,BUY,136.19,50.0,2.1641666666700985
CVX,2025-04-23 15:02:00+00:00,SELL,136.09,50.0,6806.66416666667
CVX,2025-04-23 15:05:00+00:00,BUY,136.48,49.0,119.14416666667057
CVX,2025-04-23 15:15:00+00:00,SELL,136.22,49.0,6793.92416666667
CVX,2025-04-23 15:40:00+00:00,BUY,135.775,50.0,5.174166666670317
CVX,2025-04-23 15:49:00+00:00,SELL,135.47,50.0,6778.67416666667
CVX,2025-04-23 15:58:00+00:00,BUY,135.58,49.0,135.25416666666933
CVX,2025-04-23 16:01:00+00:00,SELL,135.39,49.0,6769.364166666669
CVX,2025-04-23 16:07:00+00:00,BUY,135.47,49.0,131.33416666666926
CVX,2025-04-23 16:09:00+00:00,SELL,135.46,49.0,6768.874166666669
CVX,2025-04-23 16:29:00+00:00,BUY,135.83,49.0,113.20416666666824
CVX,2025-04-23 16:50:00+00:00,SELL,136.1,49.0,6782.104166666668
CVX,2025-04-23 16:57:00+00:00,BUY,136.4332,49.0,96.87736666666751
CVX,2025-04-23 17:30:00+00:00,SELL,136.74,49.0,6797.137366666668
CVX,2025-04-23 17:51:00+00:00,BUY,136.18,49.0,124.31736666666711
CVX,2025-04-23 18:26:00+00:00,SELL,136.63,49.0,6819.187366666667
CVX,2025-04-23 18:57:00+00:00,BUY,136.32,50.0,3.1873666666670033
CVX,2025-04-23 19:04:00+00:00,SELL,136.155,50.0,6810.937366666667
CVX,2025-04-23 19:07:00+00:00,BUY,136.355,49.0,129.54236666666748
CVX,2025-04-23 19:14:00+00:00,SELL,136.2,49.0,6803.342366666667
CVX,2025-04-23 19:30:00+00:00,BUY,136.195,49.0,129.78736666666737
CVX,2025-04-23 19:40:00+00:00,SELL,136.125,49.0,6799.912366666667
CVX,2025-04-23 19:45:00+00:00,BUY,136.295,49.0,121.45736666666835
CVX,2025-04-23 22:39:00+00:00,SELL,136.68,49.0,6818.777366666669
CVX,2025-04-24 11:38:00+00:00,BUY,137.0,49.0,105.77736666666897
CVX,2025-04-24 13:47:00+00:00,SELL,137.91,49.0,6863.367366666669
CVX,2025-04-24 13:48:00+00:00,BUY,138.02,49.0,100.38736666666864
CVX,2025-04-24 13:49:00+00:00,SELL,137.945,49.0,6859.692366666668
CVX,2025-04-24 13:53:00+00:00,BUY,138.135,49.0,91.07736666666824
CVX,2025-04-24 13:55:00+00:00,SELL,137.8,49.0,6843.277366666669
CVX,2025-04-24 14:21:00+00:00,BUY,137.75,49.0,93.52736666666897
CVX,2025-04-24 14:50:00+00:00,SELL,138.03,49.0,6856.997366666669
CVX,2025-04-24 14:54:00+00:00,BUY,138.415,49.0,74.66236666666919
CVX,2025-04-24 15:26:00+00:00,SELL,138.53,49.0,6862.632366666669
CVX,2025-04-24 15:43:00+00:00,BUY,138.39,49.0,81.52236666666977
CVX,2025-04-24 16:01:00+00:00,SELL,138.535,49.0,6869.73736666667
CVX,2025-04-24 16:15:00+00:00,BUY,138.6,49.0,78.33736666667028
CVX,2025-04-24 16:45:00+00:00,SELL,138.92,49.0,6885.417366666669
CVX,2025-04-24 16:51:00+00:00,BUY,139.139,49.0,67.60636666666869
CVX,2025-04-24 16:52:00+00:00,SELL,139.098,49.0,6883.408366666669
CVX,2025-04-24 16:54:00+00:00,BUY,139.12,49.0,66.52836666666917
CVX,2025-04-24 16:55:00+00:00,SELL,139.07,49.0,6880.958366666669
CVX,2025-04-24 16:57:00+00:00,BUY,139.18,49.0,61.138366666667935
CVX,2025-04-24 17:01:00+00:00,SELL,139.02,49.0,6873.118366666668
CVX,2025-04-24 17:27:00+00:00,BUY,138.91,49.0,66.52836666666826
CVX,2025-04-24 17:47:00+00:00,SELL,139.04,49.0,6879.488366666668
CVX,2025-04-24 17:57:00+00:00,BUY,139.06,49.0,65.54836666666779
CVX,2025-04-24 18:12:00+00:00,SELL,139.08,49.0,6880.468366666669
CVX,2025-04-24 18:33:00+00:00,BUY,139.095,49.0,64.81336666666903
CVX,2025-04-24 18:57:00+00:00,SELL,139.105,49.0,6880.958366666669
CVX,2025-04-24 19:21:00+00:00,BUY,138.915,49.0,74.12336666666852
CVX,2025-04-24 19:28:00+00:00,SELL,138.8,49.0,6875.323366666669
CVX,2025-04-24 19:36:00+00:00,BUY,138.94,49.0,67.26336666666975
CVX,2025-04-24 19:54:00+00:00,SELL,139.015,49.0,6878.998366666669
CVX,2025-04-24 19:56:00+00:00,BUY,139.14,49.0,61.138366666669754
CVX,2025-04-24 20:01:00+00:00,SELL,139.07,49.0,6875.568366666669
CVX,2025-04-24 20:05:00+00:00,BUY,139.07,49.0,61.138366666669754
CVX,2025-04-24 20:34:00+00:00,SELL,138.8115,49.0,6862.90186666667
CVX,2025-04-24 21:57:00+00:00,BUY,139.1951,49.0,42.34196666666958
CVX,2025-04-24 23:56:00+00:00,SELL,138.92,49.0,6849.421966666669
CVX,2025-04-25 08:36:00+00:00,BUY,139.51,49.0,13.431966666668814
CVX,2025-04-25 10:53:00+00:00,SELL,138.27,49.0,6788.661966666669
CVX,2025-04-25 13:27:00+00:00,BUY,138.59,48.0,136.34196666666958
CVX,2025-04-25 13:48:00+00:00,SELL,138.535,48.0,6786.02196666667
CVX,2025-04-25 14:10:00+00:00,BUY,138.38,49.0,5.401966666669978
CVX,2025-04-25 14:19:00+00:00,SELL,138.145,49.0,6774.50696666667
CVX,2025-04-25 14:36:00+00:00,BUY,138.01,49.0,12.016966666670669
CVX,2025-04-25 15:00:00+00:00,SELL,138.2376,49.0,6785.65936666667
CVX,2025-04-25 15:02:00+00:00,BUY,138.2896,49.0,9.468966666669985
CVX,2025-04-25 15:28:00+00:00,SELL,138.385,49.0,6790.33396666667
CVX,2025-04-25 15:50:00+00:00,BUY,138.3,49.0,13.63396666666904
CVX,2025-04-25 15:57:00+00:00,SELL,138.145,49.0,6782.7389666666695
CVX,2025-04-25 16:04:00+00:00,BUY,138.3,49.0,6.0389666666687845
CVX,2025-04-25 16:20:00+00:00,SELL,138.36,49.0,6785.678966666669
CVX,2025-04-25 16:45:00+00:00,BUY,138.31,49.0,8.488966666668603
CVX,2025-04-25 16:48:00+00:00,SELL,138.2084,49.0,6780.700566666669
CVX,2025-04-25 17:01:00+00:00,BUY,138.26,49.0,5.960566666669365
CVX,2025-04-25 17:22:00+00:00,SELL,138.285,49.0,6781.9255666666695
CVX,2025-04-25 18:04:00+00:00,BUY,137.83,49.0,28.25556666666853
CVX,2025-04-25 18:52:00+00:00,SELL,138.4,49.0,6809.855566666669
CVX,2025-04-25 19:06:00+00:00,BUY,138.5205,49.0,22.351066666668885
CVX,2025-04-25 19:13:00+00:00,SELL,138.36,49.0,6801.991066666669
CVX,2025-04-25 19:21:00+00:00,BUY,138.52,49.0,14.51106666666874
CVX,2025-04-25 19:30:00+00:00,SELL,138.37,49.0,6794.641066666669
CVX,2025-04-25 19:51:00+00:00,BUY,138.53,49.0,6.671066666668594
CVX,2025-04-25 20:11:00+00:00,SELL,138.51,49.0,6793.661066666668
CVX,2025-04-25 23:10:00+00:00,BUY,138.608,49.0,1.8690666666680045
CVX,2025-04-28 11:00:00+00:00,SELL,138.44,49.0,6785.4290666666675
CVX,2025-04-28 12:40:00+00:00,BUY,138.73,48.0,126.38906666666844
CVX,2025-04-28 13:48:00+00:00,SELL,139.58,48.0,6826.229066666669
CVX,2025-04-28 14:04:00+00:00,BUY,139.88,48.0,111.9890666666688
CVX,2025-04-28 14:32:00+00:00,SELL,139.87,48.0,6825.749066666669
CVX,2025-04-28 14:39:00+00:00,BUY,140.19,48.0,96.62906666666913
CVX,2025-04-28 14:55:00+00:00,SELL,140.06,48.0,6819.509066666669
CVX,2025-04-28 15:37:00+00:00,BUY,139.67,48.0,115.34906666666939
CVX,2025-04-28 15:57:00+00:00,SELL,139.58,48.0,6815.1890666666695
CVX,2025-04-28 16:15:00+00:00,BUY,139.71,48.0,109.1090666666696
CVX,2025-04-28 16:28:00+00:00,SELL,139.6,48.0,6809.909066666669
CVX,2025-04-28 17:26:00+00:00,BUY,139.01,48.0,137.4290666666693
CVX,2025-04-28 17:31:00+00:00,SELL,138.7,48.0,6795.029066666669
CVX,2025-04-28 17:36:00+00:00,BUY,138.8778,48.0,128.89466666666794
CVX,2025-04-28 18:09:00+00:00,SELL,139.06,48.0,6803.774666666668
CVX,2025-04-28 18:22:00+00:00,BUY,139.275,48.0,118.57466666666733
CVX,2025-04-28 18:43:00+00:00,SELL,139.48,48.0,6813.614666666666
CVX,2025-04-28 18:50:00+00:00,BUY,139.59,48.0,113.29466666666667
CVX,2025-04-28 19:38:00+00:00,SELL,140.085,48.0,6837.374666666667
CVX,2025-04-28 19:49:00+00:00,BUY,140.24,48.0,105.85466666666616
CVX,2025-04-28 20:03:00+00:00,SELL,140.1,48.0,6830.654666666665
CVX,2025-04-28 23:22:00+00:00,BUY,140.23,48.0,99.61466666666638
CVX,2025-04-29 08:07:00+00:00,SELL,139.51,48.0,6796.094666666666
CVX,2025-04-29 13:43:00+00:00,BUY,139.13,48.0,117.85466666666616
CVX,2025-04-29 13:48:00+00:00,SELL,138.91,48.0,6785.534666666666
CVX,2025-04-29 14:08:00+00:00,BUY,139.09,48.0,109.21466666666674
CVX,2025-04-29 14:23:00+00:00,SELL,138.78,48.0,6770.654666666667
CVX,2025-04-29 14:36:00+00:00,BUY,139.14,48.0,91.93466666666791
CVX,2025-04-29 15:05:00+00:00,SELL,139.45,48.0,6785.534666666667
CVX,2025-04-29 15:10:00+00:00,BUY,139.7,48.0,79.93466666666791
CVX,2025-04-29 15:22:00+00:00,SELL,139.46,48.0,6774.014666666668
CVX,2025-04-29 15:47:00+00:00,BUY,139.33,48.0,86.17466666666769
CVX,2025-04-29 15:55:00+00:00,SELL,139.17,48.0,6766.3346666666675
CVX,2025-04-29 16:05:00+00:00,BUY,139.37,48.0,76.57466666666733
CVX,2025-04-29 16:22:00+00:00,SELL,139.4032,48.0,6767.928266666668
CVX,2025-04-29 16:54:00+00:00,BUY,139.15,48.0,88.72826666666697
CVX,2025-04-29 17:12:00+00:00,SELL,139.14,48.0,6767.448266666666
CVX,2025-04-29 17:13:00+00:00,BUY,139.28,48.0,82.0082666666658
CVX,2025-04-29 18:02:00+00:00,SELL,139.755,48.0,6790.248266666666
CVX,2025-04-29 18:32:00+00:00,BUY,139.42,48.0,98.08826666666573
CVX,2025-04-29 18:49:00+00:00,SELL,139.45,48.0,6791.688266666665
CVX,2025-04-29 19:07:00+00:00,BUY,139.5321,48.0,94.14746666666451
CVX,2025-04-29 19:25:00+00:00,SELL,139.53,48.0,6791.587466666665
CVX,2025-04-29 19:51:00+00:00,BUY,139.465,48.0,97.26746666666531
CVX,2025-04-29 19:55:00+00:00,SELL,139.28,48.0,6782.707466666666
CVX,2025-04-29 21:49:00+00:00,BUY,139.484,48.0,87.47546666666585
CVX,2025-04-29 22:29:00+00:00,SELL,139.25,48.0,6771.475466666666
CVX,2025-04-29 22:58:00+00:00,BUY,139.35,48.0,82.67546666666658
CVX,2025-04-29 23:30:00+00:00,SELL,139.25,48.0,6766.675466666667
CVX,2025-04-29 23:59:00+00:00,BUY,139.4499,48.0,73.08026666666592
CVX,2025-04-30 08:19:00+00:00,SELL,138.5,48.0,6721.080266666666
CVX,2025-04-30 12:18:00+00:00,BUY,139.0,48.0,49.08026666666592
CVX,2025-04-30 12:23:00+00:00,SELL,138.5,48.0,6697.080266666666
CVX,2025-04-30 13:08:00+00:00,BUY,137.81,48.0,82.20026666666581
CVX,2025-04-30 13:09:00+00:00,SELL,137.8101,48.0,6697.085066666666
CVX,2025-04-30 13:18:00+00:00,BUY,138.02,48.0,72.12506666666468
CVX,2025-04-30 13:31:00+00:00,SELL,137.31,48.0,6663.005066666665
CVX,2025-04-30 14:14:00+00:00,BUY,135.3996,49.0,28.42466666666496
CVX,2025-04-30 14:43:00+00:00,SELL,136.0,49.0,6692.424666666665
CVX,2025-04-30 14:56:00+00:00,BUY,135.95,49.0,30.87466666666569
CVX,2025-04-30 15:27:00+00:00,SELL,136.45,49.0,6716.924666666665
CVX,2025-04-30 16:04:00+00:00,BUY,134.83,49.0,110.25466666666398
CVX,2025-04-30 16:18:00+00:00,SELL,134.99,49.0,6724.764666666664
CVX,2025-04-30 16:39:00+00:00,BUY,135.074,49.0,106.138666666664
CVX,2025-04-30 17:00:00+00:00,SELL,135.17,49.0,6729.468666666663
CVX,2025-04-30 17:18:00+00:00,BUY,135.18,49.0,105.6486666666624
CVX,2025-04-30 17:43:00+00:00,SELL,135.41,49.0,6740.7386666666625
CVX,2025-04-30 18:05:00+00:00,BUY,135.23,49.0,114.46866666666301
CVX,2025-04-30 18:24:00+00:00,SELL,135.6,49.0,6758.868666666663
CVX,2025-04-30 18:48:00+00:00,BUY,135.455,49.0,121.57366666666167
CVX,2025-04-30 19:03:00+00:00,SELL,135.4101,49.0,6756.668566666662
CVX,2025-04-30 19:10:00+00:00,BUY,135.52,49.0,116.18856666666125
CVX,2025-04-30 19:11:00+00:00,SELL,135.54,49.0,6757.648566666661
CVX,2025-04-30 19:12:00+00:00,BUY,135.575,49.0,114.47356666666201
CVX,2025-04-30 19:31:00+00:00,SELL,135.59,49.0,6758.383566666662
CVX,2025-04-30 19:47:00+00:00,BUY,135.72,49.0,108.10356666666212
CVX,2025-04-30 20:07:00+00:00,SELL,136.02,49.0,6773.083566666663
CVX,2025-04-30 20:28:00+00:00,BUY,136.15,49.0,101.73356666666223
CVX,2025-04-30 20:38:00+00:00,SELL,135.9,49.0,6760.833566666663
CVX,2025-04-30 21:49:00+00:00,BUY,135.65,49.0,113.98356666666223
CVX,2025-04-30 22:07:00+00:00,SELL,135.22,49.0,6739.763566666662
CVX,2025-04-30 22:46:00+00:00,BUY,135.6945,49.0,90.73306666666213
CVX,2025-05-01 09:30:00+00:00,SELL,135.37,49.0,6723.863066666662
CVX,2025-05-01 11:19:00+00:00,BUY,135.0,49.0,108.86306666666223
CVX,2025-05-01 12:38:00+00:00,SELL,135.17,49.0,6732.193066666661
CVX,2025-05-01 12:47:00+00:00,BUY,135.5,49.0,92.69306666666125
CVX,2025-05-01 13:58:00+00:00,SELL,137.0,49.0,6805.693066666661
CVX,2025-05-01 14:03:00+00:00,BUY,137.51,49.0,67.70306666666147
CVX,2025-05-01 14:16:00+00:00,SELL,137.2,49.0,6790.503066666661
CVX,2025-05-01 14:28:00+00:00,BUY,137.36,49.0,59.863066666660416
CVX,2025-05-01 15:02:00+00:00,SELL,137.54,49.0,6799.32306666666
CVX,2025-05-01 15:28:00+00:00,BUY,137.38,49.0,67.70306666666056
CVX,2025-05-01 15:34:00+00:00,SELL,137.14,49.0,6787.56306666666
CVX,2025-05-01 16:34:00+00:00,BUY,135.96,49.0,125.52306666666027
CVX,2025-05-01 16:41:00+00:00,SELL,135.62,49.0,6770.90306666666
CVX,2025-05-01 16:58:00+00:00,BUY,135.7,49.0,121.6030666666611
CVX,2025-05-01 16:59:00+00:00,SELL,135.645,49.0,6768.208066666662
CVX,2025-05-01 17:04:00+00:00,BUY,135.835,49.0,112.29306666666162
CVX,2025-05-01 17:23:00+00:00,SELL,135.955,49.0,6774.088066666663
CVX,2025-05-01 17:30:00+00:00,BUY,136.0875,49.0,105.80056666666223
CVX,2025-05-01 17:44:00+00:00,SELL,136.11,49.0,6775.190566666663
CVX,2025-05-01 17:51:00+00:00,BUY,136.28,49.0,97.47056666666231
CVX,2025-05-01 17:59:00+00:00,SELL,136.1203,49.0,6767.365266666661
CVX,2025-05-01 18:03:00+00:00,BUY,136.3,49.0,88.6652666666605
CVX,2025-05-01 18:41:00+00:00,SELL,137.15,49.0,6809.015266666661
CVX,2025-05-01 19:08:00+00:00,BUY,137.08,49.0,92.09526666665988
CVX,2025-05-01 19:10:00+00:00,SELL,136.96,49.0,6803.13526666666
CVX,2025-05-01 19:46:00+00:00,BUY,136.98,49.0,91.11526666666032
CVX,2025-05-01 19:54:00+00:00,SELL,136.4711,49.0,6778.199166666661
CVX,2025-05-01 20:32:00+00:00,BUY,136.59,49.0,85.289166666661
CVX,2025-05-01 20:50:00+00:00,SELL,136.26,49.0,6762.029166666661
CVX,2025-05-01 22:08:00+00:00,BUY,136.31,49.0,82.83916666666028
CVX,2025-05-02 10:24:00+00:00,SELL,135.0,49.0,6697.83916666666
CVX,2025-05-02 11:03:00+00:00,BUY,133.75,50.0,10.339166666660276
CVX,2025-05-02 11:26:00+00:00,SELL,133.45,50.0,6682.839166666659
CVX,2025-05-02 11:29:00+00:00,BUY,133.53,50.0,6.3391666666593665
CVX,2025-05-02 11:36:00+00:00,SELL,133.17,50.0,6664.8391666666585
CVX,2025-05-02 11:44:00+00:00,BUY,133.58,49.0,119.41916666665747
CVX,2025-05-02 11:55:00+00:00,SELL,133.4,49.0,6656.019166666658
CVX,2025-05-02 11:58:00+00:00,BUY,133.69,49.0,105.20916666665835
CVX,2025-05-02 12:22:00+00:00,SELL,133.5,49.0,6646.709166666658
CVX,2025-05-02 12:33:00+00:00,BUY,134.08,49.0,76.78916666665737
CVX,2025-05-02 13:40:00+00:00,SELL,137.135,49.0,6796.404166666657
CVX,2025-05-02 14:11:00+00:00,BUY,136.24,49.0,120.64416666665693
CVX,2025-05-02 14:33:00+00:00,SELL,136.76,49.0,6821.884166666657
CVX,2025-05-02 14:49:00+00:00,BUY,136.7,49.0,123.58416666665744
CVX,2025-05-02 15:23:00+00:00,SELL,136.985,49.0,6835.849166666658
CVX,2025-05-02 15:35:00+00:00,BUY,137.18,49.0,114.02916666665715
CVX,2025-05-02 16:12:00+00:00,SELL,138.78,49.0,6914.249166666657
CVX,2025-05-02 16:23:00+00:00,BUY,138.86,49.0,110.10916666665707
CVX,2025-05-02 16:24:00+00:00,SELL,138.69,49.0,6905.919166666657
CVX,2025-05-02 16:31:00+00:00,BUY,139.1494,49.0,87.59856666665564
CVX,2025-05-02 16:42:00+00:00,SELL,138.86,49.0,6891.738566666656
CVX,2025-05-02 17:21:00+00:00,BUY,137.931,49.0,133.11956666665537
CVX,2025-05-02 17:34:00+00:00,SELL,137.89,49.0,6889.729566666655
CVX,2025-05-02 17:44:00+00:00,BUY,137.9497,49.0,130.19426666665458
CVX,2025-05-02 18:14:00+00:00,SELL,138.142,49.0,6899.152266666654
CVX,2025-05-02 18:18:00+00:00,BUY,138.34,49.0,120.49226666665436
CVX,2025-05-02 18:35:00+00:00,SELL,138.308,49.0,6897.584266666654
CVX,2025-05-02 19:07:00+00:00,BUY,138.1296,49.0,129.23386666665374
CVX,2025-05-02 19:39:00+00:00,SELL,138.4354,49.0,6912.568466666653
CVX,2025-05-02 19:40:00+00:00,BUY,138.6125,49.0,120.55596666665224
CVX,2025-05-02 19:51:00+00:00,SELL,138.4664,49.0,6905.409566666652
CVX,2025-05-02 20:14:00+00:00,BUY,138.75,49.0,106.6595666666517
CVX,2025-05-02 21:11:00+00:00,SELL,138.4,49.0,6888.259566666652
CVX,2025-05-02 23:04:00+00:00,BUY,138.74,49.0,89.99956666665184
CVX,2025-05-05 08:00:00+00:00,SELL,137.0,49.0,6802.999566666652
CVX,2025-05-05 11:00:00+00:00,BUY,137.46,49.0,67.45956666665188
CVX,2025-05-05 11:40:00+00:00,SELL,136.89,49.0,6775.069566666652
CVX,2025-05-05 12:23:00+00:00,BUY,137.09,49.0,57.6595666666517
CVX,2025-05-05 12:37:00+00:00,SELL,136.7901,49.0,6760.374466666652
CVX,2025-05-05 13:06:00+00:00,BUY,137.17,49.0,39.044466666652625
CVX,2025-05-05 13:21:00+00:00,SELL,136.7115,49.0,6737.907966666653
CVX,2025-05-05 13:58:00+00:00,BUY,135.74,49.0,86.64796666665279
CVX,2025-05-05 14:12:00+00:00,SELL,135.94,49.0,6747.707966666652
CVX,2025-05-05 14:22:00+00:00,BUY,135.89,49.0,89.09796666665261
CVX,2025-05-05 14:25:00+00:00,SELL,135.835,49.0,6745.012966666653
CVX,2025-05-05 14:29:00+00:00,BUY,136.31,49.0,65.82296666665206
CVX,2025-05-05 14:49:00+00:00,SELL,136.02,49.0,6730.8029666666525
CVX,2025-05-05 15:27:00+00:00,BUY,135.82,49.0,75.62296666665316
CVX,2025-05-05 15:48:00+00:00,SELL,136.02,49.0,6740.602966666654
CVX,2025-05-05 15:54:00+00:00,BUY,136.08,49.0,72.68296666665265
CVX,2025-05-05 16:15:00+00:00,SELL,136.325,49.0,6752.607966666652
CVX,2025-05-05 16:49:00+00:00,BUY,135.97,49.0,90.07796666665217
CVX,2025-05-05 17:00:00+00:00,SELL,135.88,49.0,6748.197966666652
CVX,2025-05-05 17:33:00+00:00,BUY,135.6063,49.0,103.48926666665193
CVX,2025-05-05 18:51:00+00:00,SELL,136.03,49.0,6768.959266666652
CVX,2025-05-05 19:37:00+00:00,BUY,135.66,49.0,121.61926666665204
CVX,2025-05-05 19:50:00+00:00,SELL,135.54,49.0,6763.079266666652
CVX,2025-05-05 20:10:00+00:00,BUY,135.55,49.0,121.12926666665135
CVX,2025-05-05 21:24:00+00:00,SELL,135.6,49.0,6765.529266666651
CVX,2025-05-05 22:05:00+00:00,BUY,135.89,49.0,106.91926666665131
CVX,2025-05-05 22:13:00+00:00,SELL,135.66,49.0,6754.2592666666515
CVX,2025-05-05 23:05:00+00:00,BUY,135.7666,49.0,101.69586666665055
CVX,2025-05-05 23:11:00+00:00,SELL,135.65,49.0,6748.545866666651
CVX,2025-05-06 08:00:00+00:00,BUY,136.18,49.0,75.72586666665029
CVX,2025-05-06 11:04:00+00:00,SELL,136.0,49.0,6739.72586666665
CVX,2025-05-06 12:27:00+00:00,BUY,135.88,49.0,81.6058666666504
CVX,2025-05-06 12:39:00+00:00,SELL,135.7499,49.0,6733.3509666666505
CVX,2025-05-06 13:00:00+00:00,BUY,135.97,49.0,70.82096666665075
CVX,2025-05-06 13:04:00+00:00,SELL,135.74,49.0,6722.080966666651
CVX,2025-05-06 13:11:00+00:00,BUY,135.93,49.0,61.51096666665035
CVX,2025-05-06 13:41:00+00:00,SELL,136.35,49.0,6742.66096666665
CVX,2025-05-06 14:02:00+00:00,BUY,135.64,49.0,96.30096666665031
CVX,2025-05-06 14:30:00+00:00,SELL,136.33,49.0,6776.470966666651
CVX,2025-05-06 14:40:00+00:00,BUY,136.27,49.0,99.24096666665082
CVX,2025-05-06 14:46:00+00:00,SELL,136.34,49.0,6779.900966666651
CVX,2025-05-06 14:47:00+00:00,BUY,136.43,49.0,94.83096666665006
CVX,2025-05-06 14:54:00+00:00,SELL,136.185,49.0,6767.895966666651
CVX,2025-05-06 15:02:00+00:00,BUY,136.445,49.0,82.09096666665118
CVX,2025-05-06 15:15:00+00:00,SELL,136.305,49.0,6761.035966666652
CVX,2025-05-06 15:25:00+00:00,BUY,136.48,49.0,73.51596666665228
CVX,2025-05-06 15:40:00+00:00,SELL,136.3144,49.0,6752.921566666652
