Symbol,Datetime,Action,Price,Shares,Cash_Remaining,Market_VWAP,Slippage,Participation_Rate
NVDA,2025-04-22 13:32:00+00:00,SELL,98.16,67.0,6603.382066666666,98.16,0.0,3.8572739551105423e-05
NVDA,2025-04-22 13:41:00+00:00,BUY,98.585,66.0,96.77206666666645,98.585,0.0,4.9178422296602515e-05
NVDA,2025-04-22 13:56:00+00:00,SELL,98.595,66.0,6604.042066666666,98.595,0.0,0.00011754732170208522
NVDA,2025-04-22 14:00:00+00:00,BUY,98.9789,66.0,71.43466666666609,98.9789,0.0,9.018734370943278e-05
NVDA,2025-04-22 14:18:00+00:00,SELL,98.92,66.0,6600.154666666666,98.92000000000002,-9.379164112033322e-13,0.00019007957422175373
NVDA,2025-04-22 14:20:00+00:00,BUY,99.075,66.0,61.204666666666526,99.075,0.0,0.0001102016690543695
NVDA,2025-04-22 14:29:00+00:00,SELL,99.0287,66.0,6597.098866666666,99.0287,0.0,9.820595574482521e-05
NVDA,2025-04-22 15:01:00+00:00,BUY,98.775,66.0,77.94886666666571,98.775,0.0,0.00016285961747730454
NVDA,2025-04-22 15:24:00+00:00,SELL,99.08,66.0,6617.228866666665,99.08,0.0,0.00022910938931933682
NVDA,2025-04-22 15:54:00+00:00,BUY,98.6701,67.0,6.332166666665216,98.6701,0.0,0.0002002498640094207
NVDA,2025-04-22 15:56:00+00:00,SELL,98.6088,67.0,6613.121766666665,98.6088,0.0,0.0003262690404768398
NVDA,2025-04-22 16:00:00+00:00,BUY,99.2,66.0,65.92176666666546,99.2,0.0,5.107204873202032e-05
NVDA,2025-04-22 16:37:00+00:00,SELL,99.3801,66.0,6625.008366666665,99.3801,0.0,0.0001959695593951073
NVDA,2025-04-22 17:02:00+00:00,BUY,99.34,66.0,68.56836666666459,99.34,0.0,0.0002216103686790679
NVDA,2025-04-22 17:11:00+00:00,SELL,98.8048,66.0,6589.685166666664,98.8048,0.0,7.483926566805383e-05
NVDA,2025-04-22 17:37:00+00:00,BUY,98.42,66.0,93.96516666666412,98.42,0.0,0.00016008227258615336
NVDA,2025-04-22 17:43:00+00:00,SELL,98.13,66.0,6570.545166666664,98.13,0.0,0.00022073652420242208
NVDA,2025-04-22 18:03:00+00:00,BUY,98.1091,66.0,95.34456666666392,98.1091,0.0,0.00011569934998001557
NVDA,2025-04-22 18:42:00+00:00,SELL,98.555,66.0,6599.974566666664,98.55500000000002,-9.379164112033322e-13,0.0002956141608141035
NVDA,2025-04-22 18:43:00+00:00,BUY,98.5839,66.0,93.43716666666388,98.58390000000001,-9.379164112033322e-13,0.00029702435599719175
NVDA,2025-04-22 19:08:00+00:00,SELL,98.655,66.0,6604.667166666664,98.655,0.0,0.00021019242160778094
NVDA,2025-04-22 19:44:00+00:00,BUY,98.075,67.0,33.6421666666638,98.075,0.0,0.0001023088199364769
NVDA,2025-04-22 20:12:00+00:00,SELL,98.77,67.0,6651.232166666664,98.77,0.0,0.0007848374098022678
NVDA,2025-04-22 20:27:00+00:00,BUY,98.82,67.0,30.292166666664343,98.82,0.0,0.0010014947683109118
NVDA,2025-04-22 20:49:00+00:00,SELL,99.05,67.0,6666.642166666664,99.05,0.0,0.0018166043056233392
NVDA,2025-04-22 21:17:00+00:00,BUY,99.0793,67.0,28.329066666663493,99.0793,0.0,0.0033171601148628575
NVDA,2025-04-22 21:49:00+00:00,SELL,101.7798,67.0,6847.575666666663,101.77979999999998,9.521272659185342e-13,0.0012850265636088149
NVDA,2025-04-22 21:51:00+00:00,BUY,101.9,67.0,20.2756666666628,101.9,0.0,0.0013607929157527013
NVDA,2025-04-22 21:57:00+00:00,SELL,101.94,67.0,6850.255666666662,101.94,0.0,0.0016735774591597143
NVDA,2025-04-22 21:58:00+00:00,BUY,102.0045,67.0,15.954166666662786,102.00450000000001,-9.521272659185342e-13,0.0007062742452352842
NVDA,2025-04-22 22:00:00+00:00,SELL,101.6013,67.0,6823.241266666662,101.6013,0.0,0.0008987497987873585
NVDA,2025-04-22 22:05:00+00:00,BUY,101.9,66.0,97.8412666666618,101.9,0.0,0.0012929007992477667
NVDA,2025-04-22 22:09:00+00:00,SELL,101.68,66.0,6808.721266666662,101.68,0.0,0.0017457546421202983
NVDA,2025-04-22 22:29:00+00:00,BUY,101.75,66.0,93.2212666666619,101.75,0.0,0.0023673732917249544
NVDA,2025-04-22 23:19:00+00:00,SELL,102.18,66.0,6837.101266666662,102.18000000000002,-9.379164112033322e-13,0.0014956151283736319
NVDA,2025-04-22 23:41:00+00:00,BUY,102.1803,66.0,93.20146666666189,102.1803,0.0,0.0071903257435450485
NVDA,2025-04-23 08:29:00+00:00,SELL,103.72,66.0,6938.721466666661,103.72,0.0,0.0016641452344931921
NVDA,2025-04-23 08:35:00+00:00,BUY,103.98,66.0,76.04146666666111,103.98000000000002,-9.379164112033322e-13,0.0014842133669155347
NVDA,2025-04-23 08:54:00+00:00,SELL,103.98,66.0,6938.721466666661,103.98,0.0,0.002212537713711029
NVDA,2025-04-23 09:24:00+00:00,BUY,103.79,66.0,88.58146666666107,103.79,0.0,0.00761509172724126
NVDA,2025-04-23 09:28:00+00:00,SELL,103.64,66.0,6928.821466666661,103.64,0.0,0.011213047910295617
NVDA,2025-04-23 09:39:00+00:00,BUY,103.71,66.0,83.96146666666118,103.70999999999998,9.379164112033322e-13,0.011593184612682241
NVDA,2025-04-23 09:51:00+00:00,SELL,103.55,66.0,6918.261466666661,103.55,0.0,0.004529544986617253
NVDA,2025-04-23 09:58:00+00:00,BUY,103.88,66.0,62.18146666666144,103.88000000000001,-9.379164112033322e-13,0.004922434367541766
NVDA,2025-04-23 10:25:00+00:00,SELL,104.07,66.0,6930.801466666661,104.07,0.0,0.006224653399981138
NVDA,2025-04-23 10:32:00+00:00,BUY,104.18,66.0,54.92146666666122,104.18,0.0,0.007644197359277276
NVDA,2025-04-23 10:52:00+00:00,SELL,104.47,66.0,6949.941466666661,104.47,0.0,0.00532258064516129
NVDA,2025-04-23 10:55:00+00:00,BUY,104.51,66.0,52.28146666665998,104.51,0.0,0.003406451612903226
NVDA,2025-04-23 10:57:00+00:00,SELL,104.37,66.0,6940.70146666666,104.37,0.0,0.004105243515581265
NVDA,2025-04-23 11:04:00+00:00,BUY,104.6,66.0,37.1014666666606,104.6,0.0,0.0010197302350014679
NVDA,2025-04-23 11:23:00+00:00,SELL,104.4,66.0,6927.501466666661,104.4,0.0,0.0036140619866389225
NVDA,2025-04-23 11:58:00+00:00,BUY,104.09,66.0,57.56146666666064,104.09,0.0,0.004334975369458128
NVDA,2025-04-23 12:01:00+00:00,SELL,104.01,66.0,6922.221466666661,104.01,0.0,0.0008242272869185139
NVDA,2025-04-23 12:07:00+00:00,BUY,104.1399,66.0,48.988066666661325,104.1399,0.0,0.0019054217910964837
NVDA,2025-04-23 12:26:00+00:00,SELL,104.26,66.0,6930.148066666662,104.26,0.0,0.0016830723721120008
NVDA,2025-04-23 12:32:00+00:00,BUY,104.44,66.0,37.108066666662125,104.44,0.0,0.0018991166230253502
NVDA,2025-04-23 13:05:00+00:00,SELL,104.28,66.0,6919.588066666663,104.28,0.0,0.000500367694442128
NVDA,2025-04-23 13:22:00+00:00,BUY,104.2401,66.0,39.741466666662745,104.2401,0.0,0.0013824305642830212
NVDA,2025-04-23 13:33:00+00:00,SELL,104.29,66.0,6922.881466666663,104.29000000000002,-9.379164112033322e-13,4.102908402569913e-05
NVDA,2025-04-23 13:48:00+00:00,BUY,103.94,66.0,62.84146666666311,103.94,0.0,6.515789930932627e-05
NVDA,2025-04-23 13:52:00+00:00,SELL,103.41,66.0,6887.901466666663,103.41,0.0,4.225619933657767e-05
NVDA,2025-04-23 14:09:00+00:00,BUY,103.45,66.0,60.20146666666278,103.45,0.0,0.00011026039830733582
NVDA,2025-04-23 14:20:00+00:00,SELL,103.35,66.0,6881.301466666662,103.35,0.0,0.00014345019452715772
NVDA,2025-04-23 14:24:00+00:00,BUY,103.82,66.0,29.181466666662345,103.82,0.0,8.1401185743939e-05
NVDA,2025-04-23 14:43:00+00:00,SELL,104.14,66.0,6902.421466666662,104.14,0.0,0.00013695503309746633
NVDA,2025-04-23 15:07:00+00:00,BUY,104.2152,66.0,24.218266666662203,104.21520000000001,-9.379164112033322e-13,0.00015787736277825886
NVDA,2025-04-23 15:20:00+00:00,SELL,103.88,66.0,6880.298266666662,103.88,0.0,0.00010405810857044655
NVDA,2025-04-23 15:41:00+00:00,BUY,103.29,66.0,63.1582666666618,103.29,0.0,0.0002354258890002604
NVDA,2025-04-23 15:44:00+00:00,SELL,102.9444,66.0,6857.488666666662,102.94439999999999,9.379164112033322e-13,0.00015676252140639735
NVDA,2025-04-23 15:57:00+00:00,BUY,103.35,66.0,36.388666666662175,103.35,0.0,7.752083666124804e-05
NVDA,2025-04-23 16:12:00+00:00,SELL,102.975,66.0,6832.738666666662,102.975,0.0,0.00020515243447555577
NVDA,2025-04-23 16:29:00+00:00,BUY,103.35,66.0,11.638666666662177,103.35,0.0,0.00014250642898321663
NVDA,2025-04-23 17:23:00+00:00,SELL,104.04,66.0,6878.278666666663,104.04,0.0,0.00020295764642932923
NVDA,2025-04-23 17:46:00+00:00,BUY,103.99,66.0,14.938666666663266,103.99,0.0,0.00024336013982146216
NVDA,2025-04-23 18:03:00+00:00,SELL,103.81,66.0,6866.398666666663,103.81,0.0,0.0001746664796500319
NVDA,2025-04-23 18:15:00+00:00,BUY,104.0581,65.0,102.62216666666336,104.0581,0.0,0.00032426553855517253
NVDA,2025-04-23 18:23:00+00:00,SELL,103.81,65.0,6850.272166666664,103.81,0.0,0.00016137241028314653
NVDA,2025-04-23 18:57:00+00:00,BUY,103.59,66.0,13.332166666663396,103.59,0.0,0.000235519981729359
NVDA,2025-04-23 19:02:00+00:00,SELL,103.245,66.0,6827.502166666664,103.245,0.0,0.00019145918003254806
NVDA,2025-04-23 19:50:00+00:00,BUY,102.65,66.0,52.60216666666293,102.65,0.0,5.196891314104835e-05
NVDA,2025-04-23 20:03:00+00:00,SELL,102.5,66.0,6817.602166666663,102.5,0.0,0.00014823232947105763
NVDA,2025-04-23 20:12:00+00:00,BUY,102.5999,66.0,46.00876666666227,102.5999,0.0,0.004240555127216654
NVDA,2025-04-23 20:13:00+00:00,SELL,102.45,66.0,6807.708766666662,102.45,0.0,0.002024353587093212
NVDA,2025-04-23 20:18:00+00:00,BUY,102.66,66.0,32.1487666666626,102.66,0.0,0.0011386574193882305
NVDA,2025-04-23 20:38:00+00:00,SELL,103.0,66.0,6830.148766666663,103.0,0.0,0.004697843262865684
NVDA,2025-04-23 20:58:00+00:00,BUY,102.77,66.0,47.32876666666289,102.77,0.0,0.004850444624090542
NVDA,2025-04-23 21:01:00+00:00,SELL,102.72,66.0,6826.848766666662,102.72,0.0,0.012026239067055394
NVDA,2025-04-23 21:05:00+00:00,BUY,102.8099,66.0,41.395366666662085,102.8099,0.0,0.00822429906542056
NVDA,2025-04-23 21:13:00+00:00,SELL,102.77,66.0,6824.215366666662,102.77,0.0,0.01531677883499652
NVDA,2025-04-23 21:15:00+00:00,BUY,102.8314,66.0,37.3429666666616,102.8314,0.0,0.0048415492957746475
NVDA,2025-04-23 21:24:00+00:00,SELL,102.75,66.0,6818.842966666662,102.75,0.0,0.0005989219405070872
NVDA,2025-04-23 21:53:00+00:00,BUY,102.61,66.0,46.58296666666138,102.61,0.0,0.004520857592985821
NVDA,2025-04-23 22:00:00+00:00,SELL,102.32,66.0,6799.702966666661,102.32,0.0,0.003166986564299424
NVDA,2025-04-23 22:21:00+00:00,BUY,102.22,66.0,53.18296666666174,102.22,0.0,0.011438474870017331
NVDA,2025-04-23 22:47:00+00:00,SELL,102.41,66.0,6812.242966666661,102.40999999999998,9.379164112033322e-13,0.01121114319687447
NVDA,2025-04-23 22:55:00+00:00,BUY,102.5,66.0,47.24296666666123,102.5,0.0,0.017501988862370723
NVDA,2025-04-23 23:13:00+00:00,SELL,102.5027,66.0,6812.4211666666615,102.5027,0.0,0.010842779694430755
NVDA,2025-04-23 23:23:00+00:00,BUY,102.68,66.0,35.54116666666141,102.67999999999999,9.379164112033322e-13,0.005746125718265715
NVDA,2025-04-23 23:33:00+00:00,SELL,102.4006,66.0,6793.980766666661,102.4006,0.0,0.003181336161187699
NVDA,2025-04-23 23:45:00+00:00,BUY,102.66,66.0,18.42076666666162,102.66,0.0,0.017525225703664365
NVDA,2025-04-24 08:00:00+00:00,SELL,101.38,66.0,6709.500766666662,101.38,0.0,0.0023355391202802647
NVDA,2025-04-24 08:23:00+00:00,BUY,101.08,66.0,38.2207666666618,101.08,0.0,0.008358662613981762
NVDA,2025-04-24 08:27:00+00:00,SELL,100.92,66.0,6698.940766666662,100.92,0.0,0.0050699032109387
NVDA,2025-04-24 08:56:00+00:00,BUY,100.82,66.0,44.820766666662166,100.82,0.0,0.005044714515019491
NVDA,2025-04-24 09:20:00+00:00,SELL,100.99,66.0,6710.160766666661,100.99,0.0,0.007944150216658643
NVDA,2025-04-24 09:25:00+00:00,BUY,101.08,66.0,38.88076666666166,101.08,0.0,0.014015714589084731
NVDA,2025-04-24 09:40:00+00:00,SELL,101.07,66.0,6709.500766666662,101.07,0.0,0.020879468522619425
NVDA,2025-04-24 09:43:00+00:00,BUY,101.27,66.0,25.68076666666184,101.27,0.0,0.004218330563722357
NVDA,2025-04-24 10:25:00+00:00,SELL,101.91,66.0,6751.740766666661,101.91,0.0,0.0058531394111387015
NVDA,2025-04-24 10:31:00+00:00,BUY,102.15,66.0,9.840766666660784,102.15,0.0,0.004633529907329402
NVDA,2025-04-24 11:03:00+00:00,SELL,102.63,66.0,6783.420766666661,102.63,0.0,0.004510045100451004
NVDA,2025-04-24 11:05:00+00:00,BUY,102.68,66.0,6.540766666660602,102.68,0.0,0.00681044267877412
NVDA,2025-04-24 11:06:00+00:00,SELL,102.56,66.0,6775.500766666661,102.56000000000002,-9.379164112033322e-13,0.002810902896081772
NVDA,2025-04-24 11:43:00+00:00,BUY,102.45,66.0,13.80076666666082,102.45,0.0,0.008016518887404348
NVDA,2025-04-24 12:26:00+00:00,SELL,103.01,66.0,6812.460766666662,103.01,0.0,0.002542372881355932
NVDA,2025-04-24 12:29:00+00:00,BUY,103.1105,66.0,7.167766666661919,103.11049999999999,9.379164112033322e-13,0.0030706243602865915
NVDA,2025-04-24 12:30:00+00:00,SELL,102.99,66.0,6804.507766666661,102.99,0.0,0.001956483073457046
NVDA,2025-04-24 12:31:00+00:00,BUY,103.1301,65.0,101.05126666666092,103.1301,0.0,0.001097472436557651
NVDA,2025-04-24 12:32:00+00:00,SELL,103.0501,65.0,6799.307766666661,103.05009999999999,9.237055564881302e-13,0.001369141653501843
NVDA,2025-04-24 12:35:00+00:00,BUY,103.2,65.0,91.30776666666134,103.2,0.0,0.0018909641007738406
NVDA,2025-04-24 12:57:00+00:00,SELL,103.43,65.0,6814.257766666662,103.43,0.0,0.0064974010395841665
NVDA,2025-04-24 13:00:00+00:00,BUY,103.6104,65.0,79.58176666666259,103.6104,0.0,0.0006782703063694799
NVDA,2025-04-24 13:10:00+00:00,SELL,103.45,65.0,6803.831766666663,103.45,0.0,0.0026164311878597592
NVDA,2025-04-24 13:25:00+00:00,BUY,103.41,65.0,82.18176666666295,103.41,0.0,0.0020707891299499826
NVDA,2025-04-24 14:13:00+00:00,SELL,104.725,65.0,6889.306766666663,104.725,0.0,0.00014478646224303188
NVDA,2025-04-24 14:17:00+00:00,BUY,104.775,65.0,78.93176666666295,104.775,0.0,0.0001681485294764372
NVDA,2025-04-24 14:43:00+00:00,SELL,105.135,65.0,6912.706766666664,105.135,0.0,5.576512757774302e-05
NVDA,2025-04-24 15:05:00+00:00,BUY,105.255,65.0,71.13176666666368,105.255,0.0,0.00010520914769260153
NVDA,2025-04-24 15:23:00+00:00,SELL,105.49,65.0,6927.981766666663,105.49,0.0,0.00010899219112870636
NVDA,2025-04-24 15:47:00+00:00,BUY,105.415,65.0,76.00676666666277,105.415,0.0,0.0002198144090035982
NVDA,2025-04-24 16:00:00+00:00,SELL,105.32,65.0,6921.806766666662,105.32,0.0,0.00020913569045343834
NVDA,2025-04-24 16:15:00+00:00,BUY,105.46,65.0,66.9067666666624,105.46,0.0,0.00023497344800037595
NVDA,2025-04-24 16:45:00+00:00,SELL,105.6899,65.0,6936.750266666662,105.6899,0.0,4.355391941720836e-05
NVDA,2025-04-24 16:56:00+00:00,BUY,106.155,65.0,36.67526666666254,106.155,0.0,0.00011788987996996529
